PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XD1OK,r3r1k1/p2n1p2/1bp3pB/1p1nN1Np/3P1qPQ/P6P/1P3P2/R3R1K1 w - - 1 29,g5f7 d7e5 f7e5 f4h6,2246,81,91,157,advantage middlegame short,https://lichess.org/pvNthglB#57
XD1ep,r4rk1/ppp2ppp/2n3q1/3B2n1/3PN3/P4P2/1P3P1P/R2QR1K1 w - - 3 17,e4g5 g6g5 g1h1 g5d5,999,90,67,102,crushing fork middlegame short,https://lichess.org/JCZxZfAg#33
XD1pM,3rr1k1/p1Qp1pp1/1p5p/7R/8/1P1R1P2/P4PKP/4q3 b - - 2 26,e8e2 c7d8 g8h7 d8h4,1852,76,91,620,crushing defensiveMove endgame hangingPiece short,https://lichess.org/wkf8hvMm/black#52
XD1r8,5Rk1/2p2pp1/4p2p/p3P3/2q2P2/5QP1/r6P/3R3K b - - 0 27,g8f8 f3a8 f8e7 a8d8,1508,75,100,1728,endgame mate mateIn2 short,https://lichess.org/5qD1kp2Q/black#54
XD29Z,4r1k1/pR3R2/6p1/2q5/2r5/1Q2p2P/P5P1/7K b - - 0 28,c4c1 h1h2 c5e5 g2g3 e8e6 f7g7,1642,144,83,8,crushing defensiveMove endgame long,https://lichess.org/c4TIPwgI/black#56
XD2Cl,7R/4kp1p/8/8/r3p3/2P1R1P1/1r5P/6K1 w - - 8 35,h8h7 a4a1 e3e1 a1e1,1171,79,98,337,endgame mate mateIn2 rookEndgame short,https://lichess.org/86B144Yb#69
XD2Gg,4r1k1/pp3qpp/8/2p1np2/3N4/2P2P2/PPQ3PP/4R1K1 w - - 0 25,d4f5 e5f3 g2f3 e8e1,1154,83,67,69,advantage discoveredAttack endgame short,https://lichess.org/sTyqj7I1#49
XD2WD,3r1rk1/1pp3pp/p2b2q1/3N1pN1/5B2/1P6/1P3PPP/R2R2K1 b - - 11 23,d6f4 d5e7 g8h8 e7g6,1190,77,100,744,crushing fork middlegame short,https://lichess.org/vannfV3d/black#46
XD2sB,8/8/8/R7/Pp5P/1rp1K2k/8/8 w - - 0 62,h4h5 c3c2 e3d2 b3c3 d2c1 b4b3,1506,74,77,100,advancedPawn clearance crushing discoveredAttack endgame long quietMove rookEndgame,https://lichess.org/WadU5R31#123
XD30B,2k4r/1pp5/1q1P1R2/pPn1p3/P1B1b3/2P3QP/6P1/7K b - - 0 32,h8d8 d6d7 c5d7 f6b6,1812,74,90,358,advancedPawn advantage discoveredAttack middlegame queensideAttack short,https://lichess.org/7rnqqPFC/black#64
XD3Df,8/5Q1p/3q4/2p2pp1/1p2b3/5NkP/PP2B1P1/5R1K w - - 0 36,f3g5 e4g2 h1g1 d6d4 f1f2 d4f2,1615,83,78,28,endgame fork long mate mateIn3,https://lichess.org/OXyzj2DF#71
XD3Kt,2N1k3/1p2P1b1/p1p4p/2P3p1/1P3p2/3r4/4RP2/4K3 b - - 0 45,g7f6 c8d6 d3d6 c5d6,1103,78,64,77,crushing endgame short,https://lichess.org/P3jZMTHn/black#90
XD3N8,rnb1k2r/ppppqp2/7p/2b2Np1/4n3/2N3B1/PPP2PPP/R2QKB1R b KQkq - 1 9,e7e6 f5g7 e8f8 g7e6,928,88,88,156,crushing fork opening short,https://lichess.org/yovzBHeE/black#18
XD3XZ,8/3k2p1/1K6/2P5/1P6/5n2/2P4P/8 b - - 6 56,f3e5 b6b7 e5c6 b4b5 c6d8 b7b8 d8e6 c5c6,2413,91,89,191,crushing defensiveMove endgame knightEndgame veryLong,https://lichess.org/oNgLjNID/black#112
XD3Zb,r1b1k2r/pp3ppp/1n3n2/8/3q4/1PNB4/PB3PPP/R2QK2R b KQkq - 1 12,e8g8 d3h7 g8h7 d1d4,1288,78,85,360,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/q7RQv7ly/black#24
XD3eU,2bq1r1k/6bp/p2p2p1/2pN4/Q1PnBP2/P4N1P/1r4P1/4RRK1 w - - 3 25,f3d4 g7d4 g1h2 d8h4,1819,81,79,52,crushing middlegame short,https://lichess.org/YMF93vVn#49
XD3kw,r7/1p1q2k1/p4B1n/2pP4/2P5/1P3R2/P4P2/4R1K1 b - - 0 31,g7h7 e1e7 d7e7 f6e7,906,93,95,159,advantage endgame fork short,https://lichess.org/CDu92EGc/black#62
XD3xF,2kr3r/pppq3p/2nb1pp1/3p1b2/3P4/4BB1P/PPP2PP1/RN1QK2R w KQ - 2 14,f3d5 d6b4 c2c3 d7d5,1834,76,92,1113,advantage discoveredAttack middlegame short,https://lichess.org/Y3KrWCg6#27
XD4U6,r3kr2/p6R/3p2pQ/4p1P1/1p3q2/8/1PP2P2/1K6 b - - 5 34,f4f2 h6g6 f2f7 h7f7,1514,83,75,78,advantage attackingF2F7 endgame short,https://lichess.org/ZCbgC53C/black#68
XD4UU,3r4/1p4Bk/pNp1b1pp/2P5/4B3/8/PP3qPP/5R1K w - - 0 26,f1f2 d8d1 f2f1 d1f1,874,101,57,25,backRankMate endgame mate mateIn2 short,https://lichess.org/cVEPPmgr#51
XD4bM,7Q/4rq2/p5kp/1p2npp1/4p2P/4B1P1/P4PK1/7R b - - 5 45,f7h7 h4h5 g6f7 h8h7,1399,75,91,915,crushing deflection endgame short,https://lichess.org/UpwwvLBc/black#90
XD4mK,4r1k1/5pp1/p6p/P2pB2n/1P1P4/3B1P1q/1r4R1/4RQ1K w - - 11 32,g2h2 b2h2 e5h2 e8e1 f1e1 h3f3,2302,95,59,38,advantage kingsideAttack long middlegame pin,https://lichess.org/rVGH6hrE#63
XD525,2r3k1/4Qp2/6p1/3b3p/P4P1P/5qB1/1P3P1K/6R1 w - - 9 39,e7e3 f3e3 f2e3 c8c2 g3f2 c2f2,1388,74,91,1033,advantage endgame exposedKing long,https://lichess.org/cEuO7APr#77
XD575,1kbr1b1r/2q1p2p/pp1p1p2/2pPnQ2/2P5/2BBPN2/PP3PPP/R4RK1 w - - 6 17,f3e5 c8f5 e5c6 c7c6,2186,80,85,80,advantage middlegame short,https://lichess.org/tToRPBoi#33
XD5GU,1r1r2k1/1b3ppp/8/p2p1P2/B1pN4/b1P3P1/4R1P1/1R4K1 b - - 3 29,a3c5 e2b2 c5d6 b2b7,2077,79,88,203,advantage middlegame short,https://lichess.org/DG7znUJg/black#58
XD5QO,2kr1b1r/pppb2pq/5p2/4pn2/1P2N3/P2P1QP1/2PB1KBP/R4R2 b - - 0 18,f5d4 e4d6 c8b8 f3b7,1708,74,91,310,discoveredAttack mate mateIn2 middlegame queensideAttack short,https://lichess.org/eYzYnHXX/black#36
XD5cH,r3r1k1/1bp2ppp/pn1b1q2/2p5/P1P5/2NP1N2/1P3PPP/R1BQR1K1 w - - 1 15,c1g5 b7f3 g5f6 f3d1 e1d1 g7f6,1654,81,79,49,advantage long middlegame,https://lichess.org/Bmp9ZGxZ#29
XD5dZ,1rbq1rk1/6bp/pp3n2/2pPp1R1/P3N3/R6P/1P4B1/2BQ2K1 b - - 2 24,h7h6 g5g7 g8g7 a3g3,1982,75,67,73,attraction crushing kingsideAttack middlegame sacrifice short,https://lichess.org/JsNNBaju/black#48
XD5er,1k2r3/1pp3R1/5p2/6b1/6b1/P2B4/1PPN4/4K3 w - - 2 32,e1f1 g4h3 f1f2 g5d2,1832,74,95,2330,advantage endgame short,https://lichess.org/Rh7oiY2w#63
XD5f8,5rk1/p1q3p1/2p4p/2Pn4/1P6/P2Q1N1P/R4Pr1/4R1K1 w - - 0 33,g1g2 d5f4 g2g1 f4d3,953,77,100,288,crushing fork middlegame short,https://lichess.org/Iyj5xklS#65
XD5fF,4r1k1/pQp2ppp/8/8/1b1q4/2N2P2/PP2K2P/R6R w - - 1 21,c3e4 d4b2 e2f1 b2a1,2156,79,88,232,crushing interference middlegame short,https://lichess.org/TzzgJdU5#41
XD5mD,2k4q/ppp5/2n2p1b/3B3p/3P4/8/PPPQ1P2/2KR3R w - - 1 21,h1h5 h6d2 d1d2 h8h5,971,77,93,167,advantage discoveredAttack middlegame short,https://lichess.org/r1wo7eUa#41
XD5my,8/8/pR3r2/P4k2/6p1/6K1/5P2/8 b - - 5 41,f6g6 b6g6 f5g6 g3g4,1396,79,86,292,crushing endgame rookEndgame short,https://lichess.org/piSaDttR/black#82
XD5qW,r4rk1/pp3pp1/n3p1qp/3p1P2/4P1n1/P1N3N1/1PQ3PP/3R1RK1 b - - 0 20,g6h5 g3h5,1000,394,-100,2,crushing hangingPiece middlegame oneMove,https://lichess.org/w8AjjjUC/black#40
XD5ws,8/p1p5/1pP2k1K/3P2p1/PP3rB1/7P/8/8 b - - 2 41,f4b4 d5d6 c7d6 c6c7,1261,78,96,1233,advancedPawn advantage endgame short,https://lichess.org/M615Ombg/black#82
XD6PF,6r1/p2bk1qp/1pp1p3/8/1PP1QP2/P4n1P/5RP1/R5K1 w - - 1 27,f2f3 g7g2,1440,78,85,184,endgame mate mateIn1 oneMove,https://lichess.org/2CyOiMc7#53
XD6nr,8/2rk4/R7/2p1p3/2K1Pp2/1N2bP2/5r2/1R6 b - - 1 50,f2f3 b1h1 f3g3 h1h7,2154,81,84,53,advantage endgame master quietMove short,https://lichess.org/ir8F46rd/black#100
XD6rz,8/RP6/8/2N5/P2P4/4nk2/r7/6K1 w - - 0 53,b7b8q a2a1 b8b1 a1b1 g1h2 e3g4 h2h3 b1h1,1769,74,99,1661,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/g9kJEXuv#105
XD6zx,rnb1k1nr/ppp2Np1/3p1q1p/8/2B1P3/8/PPPP1KPP/RNBQ3R w kq - 1 7,f2g1 f6d4 g1f1 d4c4,1067,75,100,666,advantage fork opening short,https://lichess.org/huLWonUt#13
XD70N,r3k2r/pppbqppp/2n5/4P3/2B2Bn1/P1P2N2/2P3PP/R2Q1RK1 w kq - 3 13,a3a4 e7c5,1070,302,-100,2,advantage middlegame oneMove,https://lichess.org/jF6g9ohv#25
XD73y,6rk/p6p/3R4/5p2/1P2pPN1/P6Q/5PKP/2r5 w - - 0 37,h3h6 g8g4 g2h3 c1c3 d6d3 c3d3 f2f3 d3f3,1246,75,88,291,endgame hangingPiece mate mateIn4 veryLong,https://lichess.org/DRswb1D3#73
XD74h,6k1/1p3pp1/pPb4p/P1Pp4/3Q4/5B1P/5PPK/4q3 b - - 1 36,e1a5 f3d5 c6d5 d4d5,1140,76,92,122,crushing endgame short,https://lichess.org/qZS76HYi/black#72
XD7CS,6k1/pp6/4R3/6Kp/1pPp4/6B1/r7/8 b - - 0 41,b4b3 g5g6 a2a6 g3d6 a6d6 e6d6,1934,77,88,401,crushing endgame long quietMove,https://lichess.org/lJA1ny7b/black#82
XD7Cr,r2qkbnr/1pp1pppp/p1n5/4P3/2BP4/5b2/PPP3PP/RNBQ1RK1 w kq - 0 9,d1f3 d8d4 c1e3 d4c4,1542,75,92,299,advantage fork opening short,https://lichess.org/hs5mWYVg#17
XD7Kt,8/p5p1/1pr2k2/1n6/8/4N2P/5PP1/4R1K1 b - - 2 38,a7a5 e3g4 f6f5 e1e5 f5g6 e5b5,2159,76,92,1200,advantage endgame exposedKing fork long,https://lichess.org/rAURgYwe/black#76
XD7Uo,5r2/4k3/1p2p1p1/p1p1K1P1/2P2P2/1P6/P2R4/8 w - - 3 43,d2d6 f8f5 e5e4 e7d6,1052,82,98,610,crushing deflection endgame rookEndgame short,https://lichess.org/nO2HFDUm#85
XD7fp,7k/pbr3b1/1p1pp3/2pPn1N1/2P4Q/1P5P/P4RP1/2qBK3 b - - 3 34,h8g8 h4h7,1077,76,94,167,mate mateIn1 middlegame oneMove,https://lichess.org/NcbSawpz/black#68
XD7gZ,r4rk1/p2b1ppp/1p1p1q2/3P4/1Q6/P1P1PN2/5PPP/R3KB1R w KQ - 5 19,b4f4 f6c3 f3d2 c3a1,1160,98,89,104,crushing fork middlegame short,https://lichess.org/fw7Lwete#37
XD7gz,r4rk1/5ppp/2p1p3/2PpPnQ1/7P/3q4/P3NPP1/R3K2R b KQ - 2 20,a8a2 a1a2 d3b1 e2c1,1634,75,93,2830,advantage defensiveMove hangingPiece middlegame short,https://lichess.org/D7xZhjpF/black#40
XD7up,r2q1rk1/1b2npp1/3bpn2/pp1pN1N1/2pP1P1Q/2P1PR2/PP1B2PP/R5K1 b - - 7 17,d6e5 f4e5 e7g6 h4h3,1831,75,97,595,crushing middlegame short,https://lichess.org/a9oNFVPd/black#34
XD7vv,3r1rk1/1p1q3p/p2ppp1n/2P5/1P3P2/3Q2R1/P2R2PP/6K1 b - - 3 25,g8f7 d3h7 f7e8 h7h6,1296,76,99,2130,crushing fork middlegame short,https://lichess.org/Eq3K2nkI/black#50
XD7wV,6k1/5p2/4p2p/1P1q2pP/6Pn/2R3QK/1P3P2/8 w - - 2 35,b5b6 d5h1 g3h2 h1f1 h3g3 f7f5 g4f5 e6f5 f2f3 f1e1,2253,153,43,9,crushing endgame veryLong,https://lichess.org/ORpKGAdd#69
XD80S,6k1/r1p3p1/4p2p/4b3/4P1P1/1PPR4/nK5P/R7 b - - 0 30,e5c3 d3c3 a2c3 a1a7,1432,76,88,202,crushing endgame short,https://lichess.org/qgY4VqNh/black#60
XD83k,8/8/4p3/3b1p2/4kP2/Kp6/8/5R2 w - - 18 79,f1e1 e4f4,816,105,94,144,crushing endgame oneMove,https://lichess.org/lb371DHY#157
XD8DH,2kr3r/pppqb3/2n4p/4p1p1/4P1P1/1PPP1N2/P1Q5/R3KB1R b KQ - 0 18,d7g4 f1h3 g4h3 h1h3,1295,76,95,222,advantage middlegame pin short,https://lichess.org/lxdH8S1o/black#36
XD8Hl,2b5/5NRk/2p1pB2/3pPn2/rq3Q2/7P/8/7K b - - 2 38,f5g7 f4h6 h7g8 h6g7,1532,75,90,687,mate mateIn2 middlegame short,https://lichess.org/HMUASO1x/black#76
XD8VE,8/1Q3ppp/p3pk2/4q3/4b1P1/K1Nr4/PP5P/R6R w - - 3 25,b7a6 d3c3 b2c3 e5c3,1940,132,45,10,crushing middlegame short,https://lichess.org/e0JyHpiO#49
XD8mX,2kr4/pp6/2pR4/2P1p3/2P1PpP1/P2P1P2/3Q4/3K3q w - - 6 34,d1c2 d8h8 g4g5 h8h2 d2h2 h1h2,2080,76,89,305,advantage endgame long pin quietMove,https://lichess.org/o4tlQyVo#67
XD8mu,rnbq1r2/1p4kp/p3p1p1/3Np3/3P4/5N2/PP4PP/R1Q1KB1R b KQ - 0 15,f8f3 c1c7 d8c7 d5c7,2039,134,-60,15,advantage middlegame short,https://lichess.org/4DctkLrr/black#30
XD8oO,r2qr1k1/2p2ppp/bbP2n2/p7/7Q/2N3P1/PPP2PBP/R1B2RK1 w - - 2 15,f1d1 d8d1 c3d1 e8e1,1561,82,56,58,crushing kingsideAttack opening sacrifice short,https://lichess.org/kM6lNC7w#29
XD98t,8/8/p3k1p1/1p2N3/1P2KP2/P7/5b2/8 b - - 19 55,e6f6 e5g4 f6g7 g4f2,1207,76,89,201,crushing endgame fork short,https://lichess.org/hWrwH48v/black#110
XD9I9,r3k2r/pp1b1ppp/1q1bN3/3p4/4nP2/1PPQB3/P5PP/RN3RK1 b kq - 0 13,d7b5 c3c4 b6e3 d3e3,1986,77,78,58,advantage middlegame short,https://lichess.org/Gdbs6VAE/black#26
XD9T5,r2q2k1/1pp1nr1p/p1b1pbpB/8/3P4/P1N2N1P/1PP3P1/R2QKR2 b Q - 4 15,f6h4 f3h4 e7f5 h4f5,999,78,100,457,advantage hangingPiece middlegame short,https://lichess.org/mUX9JOMl/black#30
XD9W8,6k1/6b1/p2Q4/8/2P5/8/Pq3P2/5KR1 w - - 3 49,d6a6 b2c1 f1e2 c1g1,1413,448,100,4,deflection endgame equality short skewer,https://lichess.org/QIomCbZI#97
XD9ZX,4k2r/3p1ppp/8/8/1p1pPb2/3Q4/PqP3PP/R2R2K1 w k - 0 22,d3d4 b2d4 d1d4 f4e3 g1f1 e3d4,1481,76,90,353,attraction crushing endgame fork long,https://lichess.org/mfeGl7zB#43
XD9pR,r5r1/pp1qkp1p/3p1n1B/2p1n3/4P3/2N5/PPP2PPP/R2QR1K1 w - - 0 15,c3d5 f6d5,1500,500,100,0,equality middlegame oneMove,https://lichess.org/LpCn6q8b#29
XD9uD,4k3/7R/4P3/pp2K3/2p5/P6P/8/2r5 w - - 5 56,e5d6 c1d1 d6e5 c4c3,1754,85,78,36,crushing endgame rookEndgame short,https://lichess.org/qLK36AZb#111
XD9uj,1k1r1b1Q/Nbpnqp1p/1p1p1npB/8/4P3/3P4/PPP2PPP/R3KBNR w KQ - 1 11,a7b5 f8h6 h8d8 e7d8,1408,90,88,26,advantage hangingPiece middlegame short trappedPiece,https://lichess.org/WXbSunwj#21
XD9vM,4r1k1/p5p1/1p4p1/2pb4/8/PP1P4/1BP2PPP/R4K2 w - - 0 24,a1e1 d5g2 f1g2 e8e1,1109,75,100,903,advantage deflection endgame short,https://lichess.org/o5mUCah3#47
XD9vi,5rk1/pp3qpp/4r3/Q7/P2P4/8/5PPP/R3R1K1 w - - 0 24,e1e6 f7f2 g1h1 f2f1 a1f1 f8f1,1241,75,95,770,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/wm9uJGA0#47
XDABw,3r4/1kp4P/p1p5/4p3/4P3/1R6/1PP3P1/1b4K1 b - - 2 46,b7c8 b3g3 b1c2 g3g8,1941,74,97,1116,crushing endgame quietMove short,https://lichess.org/SqPNLq7k/black#92
XDAM9,2r2rk1/p3p2p/6pQ/1p2Pp2/2bP2N1/q6P/P4PP1/R2R2K1 w - - 1 23,h6g5 f5g4,1560,77,52,79,crushing middlegame oneMove,https://lichess.org/9R7RInAW#45
XDAjY,r1bqk1nr/pp1p1ppp/4p3/8/1Q2PP2/2B5/P5PP/R3K1NR b KQkq - 0 11,d8c7 c3g7 g8e7 g7h8,1242,88,94,43,advantage middlegame short trappedPiece,https://lichess.org/xERXVSvz/black#22
XDBA3,8/2P4k/p2B3p/6p1/3Pp3/6KP/2r5/8 b - - 1 45,h7g6 d6c5 h6h5 h3h4,2253,108,62,18,crushing endgame quietMove short,https://lichess.org/LTrYdy1y/black#90
XDBHV,r1b1k2r/ppp2ppp/1q1p1n2/8/4P3/3B1Q2/PPP1K1PP/RNB1R3 w kq - 2 11,b1c3 c8g4 c3d5 g4f3,1149,76,100,438,advantage middlegame pin short,https://lichess.org/zthUpZkr#21
XDBKx,2kr3r/p1pp2pp/1p3pn1/8/1qN3Q1/1P1PP3/P3K1PP/3R3R b - - 2 19,b6b5 c4b6 c8b7 g4b4,1767,77,74,69,crushing discoveredAttack middlegame short,https://lichess.org/GNKF57UU/black#38
XDBab,4r1k1/p7/1p4p1/8/2QP4/8/P5qP/1K1R4 b - - 1 34,g8h7 c4f7 h7h6 f7e8,1251,93,33,39,crushing endgame fork short,https://lichess.org/nNiHl6Sq/black#68
XDBdh,8/1k6/1p6/4Q3/4PpK1/8/2P2rp1/r7 w - - 5 53,e5a1 f2f1 a1g7 b7a6 g4f5 g2g1q,1571,96,85,22,advancedPawn crushing defensiveMove endgame long master promotion queenRookEndgame,https://lichess.org/QxlG145F#105
XDBet,r1bq2k1/pp1n2pp/2p4r/3pNp2/3Pnb2/2N1PB1P/PP2Q1P1/R1B2R1K w - - 0 16,e3f4 e4g3 h1h2 g3e2,1190,180,33,8,advantage fork opening short,https://lichess.org/9Mgg12R1#31
XDBfa,rn2k3/p1pp1p2/1p3q2/3b4/4nQBR/4P3/PP3PP1/RN2K3 b Qq - 0 18,f6h4 g4d7 b8d7 f4h4,1470,75,98,2658,advantage discoveredAttack middlegame short,https://lichess.org/hfTGkqzc/black#36
XDBgE,4r1k1/p1p3pp/8/2bPq3/1p1n1r2/2NQN3/PPP3PP/2KRR3 w - - 0 22,e3c4 e5e1 d1e1 e8e1,1527,76,93,1928,advantage middlegame short,https://lichess.org/ctIDeQ8f#43
XDBrM,rn1q1rk1/pp4pp/2pb1pb1/4p3/8/1NN1B2Q/PPP2PPP/3R1RK1 b - - 1 16,d8c7 h3e6 g6f7 e6d6 c7d6 d1d6,1526,75,89,219,advantage long middlegame,https://lichess.org/pqhNREoo/black#32
XDBtn,4R3/5pkp/3r2p1/6P1/4pKP1/4P3/8/8 b - - 0 55,d6e6 e8e6 f7e6 f4e4,1066,78,100,451,crushing endgame rookEndgame short,https://lichess.org/lNJj1Hmc/black#110
XDByy,8/1r3k2/3B1Pp1/6P1/p3p3/2P5/2N5/2K5 w - - 0 43,c1d2 b7d7 d2e3 d7d6,1236,111,13,15,crushing endgame pin short,https://lichess.org/9SXPrQLC#85
XDC7v,2kr3r/ppp1q3/4pp2/1Q3bpp/3P4/1BP3PP/PKP3P1/3RR3 b - - 1 21,d8d6 b5f5 e6f5 e1e7,1925,76,91,497,crushing middlegame short,https://lichess.org/zbCMsP4x/black#42
XDCK2,r2q1rk1/1ppbbppn/2np3p/8/p5PB/P1NP1N1P/1PPQ1P2/2KR1B1R w - - 1 14,c1b1 e7h4 f3h4 d8h4,1351,93,66,24,advantage opening short,https://lichess.org/Qj4kF9oB#27
XDCNO,1r6/4N3/7R/4p2p/1pp4k/2Pb4/3P1PP1/6K1 w - - 0 33,g2g3 h4g5 h6e6 b4b3,1971,76,91,311,crushing defensiveMove endgame short,https://lichess.org/lJChOU3F#65
XDCR5,5rk1/pb3ppp/1p2pn2/3qN3/3P4/P1rB1P2/6PP/2RQR1K1 w - - 0 18,c1c3 d5d4 g1h1 d4c3,1094,75,100,251,advantage fork middlegame short,https://lichess.org/JfYuGmuD#35
XDCl8,rnb2rk1/p1ppq1pp/1p2pn2/5p2/3P4/3BPN2/PPPNQPPP/R3K2R b KQ - 1 8,c8a6 d3a6 b8a6 e2a6,889,89,84,163,advantage middlegame short,https://lichess.org/pC0DmDVH/black#16
XDCtg,3r1rk1/pp2q2p/2p2pp1/8/6bQ/3nPPN1/PPP3PP/3R1RK1 w - - 0 19,h4g4 e7e3 g1h1 d3f2 f1f2 d8d1,1985,76,89,256,crushing deflection discoveredAttack fork long middlegame,https://lichess.org/DDCWZyOc#37
XDCyM,r7/p5Rp/4Rp2/3p4/1P1k3r/P4P2/5P1P/1K6 b - - 0 27,h4h2 g7g4 d4c3 e6e3 c3d2 g4d4,1786,74,93,576,endgame long master mate mateIn3 rookEndgame,https://lichess.org/FGDDbgiT/black#54
XDCzb,8/5p2/p3k3/1pp5/5PP1/1P3K2/1P6/8 b - - 3 48,e6d5 g4g5 b5b4 f3e3,2645,105,91,373,crushing defensiveMove endgame pawnEndgame quietMove short,https://lichess.org/cknvkpuZ/black#96
XDDFJ,rnbq1rk1/pppp1ppp/4B3/8/1b1Q4/5N2/PB3PPP/RN3RK1 b - - 0 11,d7e6 d4g7,1437,76,88,326,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/moABgP5N/black#22
XDDIP,r4qk1/pb5p/5ppB/3P1n2/2pQ4/3B4/PP5P/2KR4 w - - 0 24,d3f5 f8h6 d1d2 g6f5,1368,75,97,1628,advantage hangingPiece intermezzo middlegame short,https://lichess.org/9dQ53eIr#47
XDDgx,1Q5r/1ppk2pp/2p1p3/3r4/5q2/B1PB4/P1P3P1/R6K w - - 2 22,b8h8 d5h5 h1g1 f4e3 g1f1 h5h1,1839,73,96,2630,endgame long mate mateIn3,https://lichess.org/wdiJGal9#43
XDDoF,4r2k/pqp1b1pp/1p3p2/3r1P2/4Q3/1P6/PBP3PP/R4RK1 w - - 4 23,c2c4 e7c5 g1h1 e8e4,1248,76,81,246,crushing discoveredAttack middlegame short,https://lichess.org/jAcfZIPy#45
XDDpN,r2r4/ppp2pkp/1n2b1p1/8/4PPn1/1PN5/P3NKPP/R4B1R w - - 2 17,f2f3 d8d3,1142,80,100,101,master mate mateIn1 middlegame oneMove,https://lichess.org/qL6sfylk#33
XDE9Q,3r2k1/5p1p/5Rp1/2pP1p2/8/5NP1/4PP1P/6K1 w - - 1 38,d5d6 g8g7 f6f5 g6f5,1560,75,85,69,advantage endgame short trappedPiece,https://lichess.org/ihCq3kUH#75
XDECz,8/k5p1/5p1p/P3p2P/1qQr4/6P1/K1R2P2/8 w - - 0 45,c4b3 b4a5 b3a3 d4a4 a3a4 a5a4,1588,87,0,32,crushing endgame long pin,https://lichess.org/vjAE9gqO#89
XDEQG,8/8/8/8/3K1p2/8/6kp/7R w - - 2 55,h1e1 f4f3 d4e3 f3f2,1637,75,93,613,advancedPawn crushing endgame rookEndgame short,https://lichess.org/02OZrWTR#109
XDEad,4r1k1/2p3pp/p1n1p3/4p3/4R3/b1P3B1/P1B3PP/3K4 b - - 0 25,a3d6 c2a4 e8b8 a4c6,1870,76,93,168,advantage endgame short,https://lichess.org/PHhI2aUi/black#50
XDEbf,rb3rk1/pp1n1ppp/1qp5/3p1PBQ/5P1N/3B3n/PPP3PP/R4RK1 w - - 7 18,g1h1 b6g1 f1g1 h3f2,1630,87,63,488,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,https://lichess.org/0BYeYgFX#35
XDF1M,6k1/5ppp/p2r4/Pb2p3/4B3/1P4P1/2r4P/R3R1K1 b - - 0 28,f7f6 e4c2,1067,82,93,64,crushing endgame hangingPiece oneMove,https://lichess.org/s5q5bcQp/black#56
XDF1Z,r2q1rk1/pp3ppp/2p5/3p4/3PnQ2/2P4P/PP1N1PP1/R3R1K1 b - - 2 18,d8d6 e1e4 d6f4 e4f4,1583,75,92,469,advantage middlegame short,https://lichess.org/2HTEEIcQ/black#36
XDFBY,7k/6pp/4n3/3qP3/p7/P7/3KQ2P/2R5 w - - 10 40,d2c2 e6d4 c2b1 d4e2 c1c8 d5g8,1350,75,98,2105,crushing endgame fork long,https://lichess.org/X7WVyEUm#79
XDFFr,2kr2r1/1p1qb2p/R2p4/2pQ2p1/5p2/1PB1PP2/P1P2P1P/2KR4 b - - 0 22,b7a6 d5a8 c8c7 c3a5,1355,75,97,512,mate mateIn2 middlegame queensideAttack short,https://lichess.org/k7OQKrnQ/black#44
XDFOf,1r6/4Rk2/2p5/p5Bp/1q1p1P2/1PN4B/2P5/1K6 b - - 3 37,f7g6 c3e4 b4e7 g5e7,2272,85,77,69,crushing endgame quietMove short,https://lichess.org/GuPlX8Ua/black#74
XDFQz,2R3k1/5pp1/2brpn1p/p7/1p1P1N2/3BP2P/1P4P1/6K1 b - - 2 33,c6e8 f4h5 g8f8 h5f6 g7f6 d3b5,1395,229,-50,5,advantage endgame long pin,https://lichess.org/QWcm77y2/black#66
XDFVU,1r4k1/p1pq1ppp/1p6/bP2P3/Q2P4/2n3P1/5PBP/2RR2K1 w - - 1 24,g2c6 d7c6 b5c6 c3a4,1862,91,71,27,advantage middlegame short,https://lichess.org/6BA6CVB0#47
XDFbW,r1bq1rk1/pp2n3/2n1p3/3pPpN1/3P4/P1PB3P/5PP1/R2QK2R b KQ - 0 15,g8g7 d1h5 f8h8 h5f7,1526,137,33,16,crushing middlegame quietMove short,https://lichess.org/uVeeywcN/black#30
XDFcw,4r1k1/5pn1/8/p2qp3/6Q1/P4NPP/5PK1/4R3 w - - 2 37,g2h2 f7f5 g4g5 d5f3,1858,82,79,36,advantage endgame short,https://lichess.org/LG78qHnz#73
XDFee,r2qk2r/ppp2ppp/4P3/4b3/2B5/2P2Q2/P1P2PPP/R1B3K1 b kq - 0 13,f7e6 f3h5,1790,76,80,170,crushing middlegame oneMove,https://lichess.org/42LI5uJg/black#26
XDFoE,4rr1k/5pq1/4p3/6Pp/p3BP2/4Q3/2P2P2/6RK b - - 2 36,f7f6 g5f6 g7f6 e3h3,2066,106,67,17,advantage endgame short,https://lichess.org/crEQGzpj/black#72
