PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
XjDWt,4r1k1/7p/2p1r3/Q3Ppq1/P2P4/1P5P/2P3P1/2R1R1K1 w - - 0 34,d4d5 e6g6 e1e2 g5c1,2402,77,86,372,advantage endgame quietMove short,https://lichess.org/xYYqUHYg#67
XjDd6,8/2pn2p1/Rp1k2p1/3Pp2r/2P1P3/3K1P1P/6P1/5R2 w - - 3 33,f1c1 d7c5 d3e2 c5a6,891,79,100,181,advantage endgame fork short,https://lichess.org/Xf0UXVYR#65
XjDhC,6k1/4p2p/3p1np1/p1rP1P2/1p3P2/1Pb2B2/P2B2PP/2R3K1 w - - 3 29,d2e3 c3d4 c1e1 c5c1 e3d4 c1e1,2204,75,95,1631,advantage clearance endgame long pin,https://lichess.org/FbWs9Y24#57
XjDn9,7r/p5p1/4pk2/3P2p1/1P6/P4PK1/7r/3RR3 w - - 2 29,e1e6 f6f5 e6e5 f5e5,1183,84,79,83,crushing endgame rookEndgame short,https://lichess.org/E1SBqPhG#57
XjDoP,6k1/2p3p1/1pn1p1P1/p2pP1B1/3P4/2P5/P1PKQq2/8 b - - 2 25,f2f5 e2h5 c6e7 h5h7,1502,76,93,2011,crushing endgame quietMove short,https://lichess.org/2yC9U6M6/black#50
XjDol,r4rk1/pp4p1/1q1pp2p/4p3/1P1nP2P/2NPB1R1/2PQ1nP1/2KR4 w - - 0 18,e3f2 f8f2 d2f2 d4b3 c2b3 b6f2,1795,75,91,386,crushing discoveredAttack long middlegame sacrifice,https://lichess.org/hNxJQVwR#35
XjEOl,r2qkb1r/p4ppp/2pp1n2/1B2n3/4P1b1/5N2/PP2QPPP/RNB1K2R w KQkq - 0 11,f3e5 g4e2 b5c6 e8e7,1639,76,82,186,crushing defensiveMove opening short,https://lichess.org/ZRgwSfEl#21
XjEP3,1r6/6k1/R7/2pPN1p1/nq2P3/1r6/1PP5/2K2R2 b - - 3 38,b8b7 a6g6 g7h8 f1h1 b3h3 h1h3 b7h7 e5f7,1804,74,88,176,exposedKing mate mateIn4 middlegame pin veryLong,https://lichess.org/JnIvt5M2/black#76
XjEaI,r3br2/5k2/1p1P1p2/6Rp/P5p1/1P4P1/1BP4P/R5K1 w - - 1 26,a1e1 f6g5 e1e7 f7g6,1148,92,91,34,advantage endgame hangingPiece short,https://lichess.org/pJXJ7QXj#51
XjEsf,2kr3r/1bp5/1p3p2/p1BP2p1/P5n1/1QP3P1/5PBq/R3RK2 b - - 2 24,b7d5 g2d5 d8d5 b3d5,1160,77,82,107,advantage middlegame short,https://lichess.org/o8ktqpAF/black#48
XjEt9,3r1k2/2p2p2/p5P1/1p2Q2N/8/1q6/6P1/6K1 b - - 0 32,f7g6 e5g7 f8e8 h5f6,1554,75,99,1287,endgame mate mateIn2 short,https://lichess.org/OXiSv2Gq/black#64
XjEzR,r1q2rk1/p1Bnbpp1/bp2pn1p/1N6/3PP3/3B1N2/PPQ2PPP/R4RK1 w - - 1 14,c7g3 c8c2 d3c2 a6b5,1070,313,-100,1,advantage middlegame short,https://lichess.org/sAnNQeOC#27
XjFKX,r3r1k1/3b1pp1/qpnp3p/p2B1P2/3P3N/6P1/PP1Q1R1P/3R2K1 b - - 2 22,a8c8 f5f6 a6b5 f6g7 b5d5 d2h6,2070,77,91,142,advancedPawn capturingDefender crushing long middlegame,https://lichess.org/zSRP5SpC/black#44
XjFf3,3r1rk1/1ppn1p1b/p2qp1Np/8/3P1NQ1/1PP3RP/1P4P1/R5K1 b - - 0 22,d7f6 g6e7 g8h8 g4g7,1787,75,95,519,doubleCheck kingsideAttack mate mateIn2 middlegame short,https://lichess.org/qg7BRL3e/black#44
XjFiK,2k1r2r/bpp2Np1/pq2bn1p/5B2/1B6/2P5/3R1PPP/1N1QR1K1 b - - 0 22,e6f5 e1e8 h8e8 d2d8 e8d8 d1d8,1704,74,99,1220,long mate mateIn3 middlegame queensideAttack,https://lichess.org/GHCLfGaD/black#44
XjFiN,6k1/p3rpp1/2p4p/2q5/4nP2/P3p3/1PP1Q1PP/3R1R1K w - - 4 25,f1f3 e4f2 h1g1 f2d1,1197,77,100,107,crushing endgame fork short,https://lichess.org/IvFhrLHR#49
XjFiT,5rk1/5ppp/4p3/1q4N1/7Q/P7/4nPPP/4R1KR w - - 8 26,e1e2 b5b1 e2e1 b1e1,1168,218,100,22,endgame mate mateIn2 short,https://lichess.org/3kg3tMD5#51
XjFnq,2k3rr/2p5/p1n2b2/1pQ4p/P3q1Pp/2P1PP1P/1P5B/R4RK1 b - - 0 24,e4e6 a4b5 g8g5 c5c6 e6c6 b5c6,1714,74,92,527,crushing long middlegame,https://lichess.org/EFczPW5W/black#48
XjFob,r5k1/3q1p1p/p4npB/1p1p4/2nb1QP1/1BN2P2/PPP5/4R2K b - - 2 25,a8e8 e1e8 f6e8 f4d4,1461,79,91,350,crushing kingsideAttack middlegame short,https://lichess.org/JDRjsmSk/black#50
XjGD2,2k4r/pppq1p2/3bb3/3p2Q1/P4P2/3PP1Nr/1P1B4/R3RK2 b - - 0 25,h8g8 g5g8 d7d8 g8d8,1244,215,-83,5,crushing hangingPiece middlegame queensideAttack short,https://lichess.org/rAntQixu/black#50
XjGFo,5r1k/3nQ2p/6p1/7n/p1q5/8/PPP2bPP/R2K3R b - - 3 25,c4e6 e7e6,1015,78,91,493,crushing hangingPiece middlegame oneMove,https://lichess.org/EwUB1Kmj/black#50
XjGmK,r1b2rkR/ppq2pp1/3bp3/2ppn1N1/3P4/2P1P1P1/PP3PP1/R2QK3 b Q - 1 14,g8h8 d1h5 h8g8 h5h7,1103,78,100,573,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/yoEm6Cim/black#28
XjGmO,4N3/2p2p2/p1k3p1/2pb4/P7/5n1p/5P1P/R2R2K1 w - - 4 33,g1f1 d5c4 d1d3 c4d3,1570,75,97,1796,endgame mate mateIn2 short,https://lichess.org/3MDyq6DF#65
XjGsM,4r1k1/p1p2ppp/3nr3/2p5/2P5/1P2PN2/P4KPP/2RR4 w - - 4 20,c1c3 d6e4 f2e1 e4c3,979,81,89,126,crushing endgame fork short,https://lichess.org/K8oIUnUX#39
XjH1p,rn1qk2r/pb2bppp/1p2p3/2p1N3/3Pp3/1P2P3/PBPN1PPP/R2Q1RK1 b kq - 1 10,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1405,75,90,1166,crushing long opening,https://lichess.org/bAAxR35a/black#20
XjH5K,3br1k1/1R3p1p/p1p3p1/8/1PP5/P4PP1/1B5P/6K1 w - - 0 28,b7a7 d8b6 g1f1 b6a7,1446,78,83,143,crushing endgame fork short,https://lichess.org/wJzKULLM#55
XjHTE,rn3rk1/p1pq2pp/1p1b1p2/3p1n2/3P4/2PN3Q/PP3PPP/RNB2RK1 b - - 1 12,f5d4 c3d4 d7h3 g2h3,2170,82,88,258,advantage hangingPiece opening short,https://lichess.org/oUut4MWu/black#24
XjHWR,7r/5P2/4r3/8/6RB/1k1p4/8/3K4 b - - 0 51,e6h6 g4g8 h6h4 f7f8q,1654,75,89,281,advancedPawn advantage endgame promotion short,https://lichess.org/U1X0zn36/black#102
XjHfq,r2kr3/p2pb3/2b5/2qpQN2/2p5/2P5/P4PPP/1R2R1K1 b - - 0 23,d5d4 b1b8 a8b8 e5b8,1743,169,82,5,mate mateIn2 middlegame short,https://lichess.org/vltS3Nic/black#46
XjHvh,r1b2rk1/pp2ppbp/6p1/2qn4/2B5/4BN2/PPQ2PPP/R4RK1 b - - 3 14,d5e3 c4f7 f8f7 c2c5,1269,76,92,112,advantage discoveredAttack middlegame short,https://lichess.org/S4s2M90j/black#28
XjI3x,5r2/p5r1/kb6/3Q4/P3P3/3P3K/1P6/2R4R w - - 7 39,d5d6 f8h8 d6h6 h8h6,1474,76,57,100,endgame mate mateIn2 short,https://lichess.org/Bq1kuecq#77
XjIKl,r2q2k1/ppp3pp/2n5/2b5/4P3/2N5/PP4PP/R4Q1K b - - 0 16,d8d2 f1c4 g8h8 c4c5,1500,500,100,0,equality fork middlegame short,https://lichess.org/ZrJ83ToD/black#32
XjIRN,5r1k/p6p/4p1p1/3pP3/5q2/7P/PPP1N1P1/4RbQK b - - 6 24,f4e5 e1f1 f8f1 g1f1,1464,76,81,288,crushing endgame short,https://lichess.org/BpMhpasL/black#48
XjIpK,5rk1/pp3pbp/6p1/4p3/6nq/2N1PQ1P/PP3PK1/R1B5 b - - 0 22,e5e4 f3g4 h4g4 h3g4,1423,81,78,85,advantage middlegame short,https://lichess.org/d39huWor/black#44
XjIzA,6k1/5p2/1pb3p1/1q1B3p/2p4P/2P1P1P1/1r1Q1P2/3R2K1 w - - 0 30,d5c6 b2d2 c6b5 d2d1,1176,79,99,1590,crushing endgame master short,https://lichess.org/LiM9xFqz#59
XjJOA,8/8/8/2R4p/5kp1/1r5P/6PK/8 w - - 4 47,c5h5 g4g3 h2g1 b3b1,1388,76,76,383,endgame mate mateIn2 rookEndgame short,https://lichess.org/tieuBxLt#93
XjJhG,5rk1/ppp3pp/2n5/6r1/4R3/2P4P/PP1NRPP1/6K1 w - - 1 25,d2f3 f8f3 h3h4 g5g6 h4h5 g6g5,1577,75,91,221,advantage endgame long pin,https://lichess.org/46SgpWlU#49
XjJlT,r5k1/p2n2p1/q1p2bQ1/1p1p1p1n/5P2/1P2P3/P1PPN2P/2KR1BR1 w - - 1 27,g6h5 a6a3 c1b1 a3b2,1643,77,94,804,mate mateIn2 middlegame queensideAttack short,https://lichess.org/P6CYnVxx#53
XjJt6,3r1r2/1R4bp/2p1k1p1/8/Q2qp1P1/7P/P5K1/2R2B2 w - - 2 33,a4d4 g7d4,1090,461,100,2,equality middlegame oneMove,https://lichess.org/9g8L2kPz#65
XjK13,2k5/pp6/4p3/2P1B2n/1P3pp1/P6p/2K5/7B w - - 0 39,c2d2 h5g3 e5f4 g3h1,2200,84,85,127,crushing endgame short trappedPiece,https://lichess.org/bWZBFYgQ#77
XjKC1,r1k2b1r/1pB1pppp/pnnN4/1N3q2/2PP4/8/PP2QP1P/R3K1R1 b Q - 1 16,e7d6 e2e8 c6d8 e8d8,1495,76,97,2934,mate mateIn2 middlegame queensideAttack short,https://lichess.org/dpzjBK5S/black#32
XjKep,r3k2r/1p4p1/pqn1pp2/2bpPnN1/P4P1p/2PQ4/1P4PP/RNB2R1K w kq - 0 16,g5e6 f5g3 d3g3 h4g3,1305,75,88,890,crushing kingsideAttack middlegame pin short,https://lichess.org/INblKCnE#31
XjKvN,7k/R5p1/6K1/7p/pr6/8/5P2/8 b - - 1 50,h5h4 a7a8 b4b8 a8b8,767,87,100,298,endgame mate mateIn2 rookEndgame short,https://lichess.org/G0uJWrbj/black#100
XjKxX,rn2kb1r/1bqp1pp1/pp2p3/8/P1PNP3/1BN1BPnp/1P5P/R2Q1RK1 w kq - 0 14,h2g3 c7g3 g1h1 g3g2,1196,79,100,140,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/CweP07gr#27
XjL59,6k1/1p4p1/p1p2p1p/2Pb3q/PP6/3Q1PP1/1B4KP/8 b - - 0 27,h5g4 d3d5 c6d5 f3g4,1444,76,89,101,crushing endgame short,https://lichess.org/J9nWGKI9/black#54
XjLhQ,7k/2p3p1/p1Rp2rp/P2Qp2q/1P4r1/2PP4/5PPP/5RK1 w - - 5 29,c6a6 g4g2 d5g2 g6g2 g1g2 h5g6 g2h1 g6d3,2262,105,63,33,advantage attraction endgame kingsideAttack veryLong,https://lichess.org/1c9twK51#57
XjLwy,8/1pQ5/2b2pkp/6p1/8/P6P/4r1P1/6K1 w - - 6 44,c7g3 e2g2 g3g2 c6g2,1337,76,86,204,crushing endgame fork short,https://lichess.org/lcHetk4S#87
XjLyR,4r1k1/ppp2ppp/5q2/2bP4/2Pn1B2/2N2P2/PPPQ3P/1K3R2 w - - 0 17,c3b5 e8e2 d2d1 f6f4,1535,203,17,7,advantage middlegame short,https://lichess.org/OnzL0m7o#33
XjM96,r4rk1/p1pb1ppp/3bp3/Q2p4/2PP3q/P7/1P1NPKPP/R1B2B1R w - - 1 13,f2g1 h4d4 e2e3 d4e3,1427,77,81,87,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/TSYeHBSX#25
XjMXa,r7/p1r3kp/6p1/1P6/P7/4R3/2B2PpP/3R1bK1 w - - 1 33,d1e1 c7c2,867,94,86,71,advantage endgame hangingPiece oneMove,https://lichess.org/LmevXdvL#65
XjMaZ,r4rk1/pp3pbp/2np2p1/q1n2P2/2B5/2N1BQ1P/PPP3P1/R4RK1 b - - 0 14,g7c3 f5g6 h7g6 c4f7,2231,76,91,548,crushing kingsideAttack middlegame pin short,https://lichess.org/QZWGX0sx/black#28
XjMrm,2kr4/pp3p2/2q1b3/7p/4R1pP/2Q5/PP3P2/R1Br1NK1 w - - 5 24,c1g5 d1a1 c3c6 b7c6,2008,76,86,76,advantage hangingPiece middlegame short,https://lichess.org/wcjd8hKp#47
XjMvb,r1b2rk1/1pp2pp1/p6p/P4q2/1PPpN3/3P2P1/4QP1P/R3R1K1 b - - 1 24,f8e8 e4f6 f5f6 e2e8,1044,98,68,77,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/kfN5J9TO/black#48
XjMvc,2k5/pppR1pr1/1b2b3/5q1p/Q1p5/2P3B1/PP3PPP/4R1K1 b - - 0 20,e6d7 e1e8 d7e8 a4e8,983,82,100,210,mate mateIn2 middlegame queensideAttack sacrifice short xRayAttack,https://lichess.org/Al1EuWeR/black#40
XjMwr,r4rk1/pppq1ppp/3bpn2/3P4/4PBB1/2N1R3/PP3PPP/R2Q2K1 b - - 0 14,f6g4 d1g4 d6f4 g4f4,1438,77,76,113,advantage middlegame short,https://lichess.org/TX0nEEMR/black#28
XjN3O,1rb2rk1/np3pp1/4p2p/pP6/Pb2BB2/4P1Q1/2P2PPP/qN3RK1 b - - 3 17,b8a8 f4e5 a1e5 g3e5,1778,80,85,83,advantage middlegame short,https://lichess.org/Ajysx9V6/black#34
XjNEt,2k5/1p3ppr/p5p1/3R4/1PPB1bP1/P4P1P/3r4/5K1R w - - 2 30,d4e5 d2d5 c4d5 f4e5,1496,76,72,186,advantage capturingDefender endgame short,https://lichess.org/P7cQqixc#59
XjNOJ,r5kr/7p/pq6/1p2p3/4Qbp1/5R2/PP4PP/4R2K w - - 0 25,e4a8 g8g7 f3f4 h8a8,1233,78,88,69,advantage defensiveMove discoveredAttack endgame short,https://lichess.org/RqcYEA0M#49
XjNiz,7k/1n1N4/KP6/5p2/P1r5/8/2P5/8 b - - 6 48,b7c5 d7c5 c4c5 b6b7,1159,77,87,170,advancedPawn crushing endgame short,https://lichess.org/WSGmyH0n/black#96
XjOFV,r1r5/p2nkp1R/4p3/3p4/5q2/Q1P5/PPB3P1/R2K4 b - - 1 37,f4d6 h7f7 e7f7 a3d6,1229,112,67,25,crushing deflection middlegame short,https://lichess.org/Y5ZNek94/black#74
XjOTI,r1b2rk1/1p1pRppp/pq6/2nP4/2B5/P1N2N1P/1P3nP1/R1BQ2K1 w - - 0 18,g1f2 c5e4 f2e2 b6f2 e2d3 e4c5,2015,75,92,365,doubleCheck long mate mateIn3 middlegame,https://lichess.org/k2Irkj8e#35
XjOuq,6k1/p2n1rpp/1p6/3Q1pq1/7N/4PBPb/PP5P/4R1K1 b - - 2 21,d7f6 d5d8 f7f8 f3d5 f6d5 d8g5,1751,75,89,415,clearance crushing kingsideAttack long middlegame,https://lichess.org/2ira8ZcJ/black#42
XjP0G,r4rk1/p4ppp/1ppq1b2/2p5/8/8/PBP1QPPP/3RR1K1 b - - 3 24,f6d4 c2c3,1594,76,79,103,advantage middlegame oneMove,https://lichess.org/NTVWHZ0x/black#48
XjP4q,3rr1k1/5p1p/p3p1p1/1p2P3/3P2P1/P2R1Q2/1Pq4P/3R2K1 b - - 2 31,c2b2 d3d2 b2d2 d1d2,1819,75,93,373,crushing endgame short trappedPiece,https://lichess.org/XrT7o9qA/black#62
XjPAV,6k1/8/p2Kp1pB/r6p/2R4P/1p6/8/8 w - - 0 47,d6e6 b3b2 c4c8 g8h7 h6d2 a5e5 e6e5 b2b1q,2501,78,98,103,advancedPawn advantage endgame promotion veryLong,https://lichess.org/svI9aYQH#93
XjPOL,6k1/2p2pp1/3p1b1B/8/1q1n4/5N2/1P3P1Q/4R1K1 w - - 1 34,h2g2 d4f3 g2f3 b4e1,1833,179,82,5,crushing middlegame short,https://lichess.org/Xde3K311#67
XjPTM,8/5k2/4rp2/5b1P/6R1/5P2/1B6/5K2 w - - 1 40,g4h4 f5d3 f1g2 e6e2 g2g3 e2b2,1016,76,100,457,advantage endgame exposedKing fork long,https://lichess.org/UwCDh4F0#79
XjPTx,r4rk1/2RQ1N1p/p2b1qp1/1p1P4/8/6PP/P4PB1/4R1K1 b - - 0 26,d6c7 f7h6 g8h8 e1e7 f6e7 d7e7,2019,77,85,133,crushing long middlegame,https://lichess.org/Yu8tEGLD/black#52
XjPmB,2r3rk/R5p1/1pp1R3/2b4p/6Nq/2Q4P/PP3PP1/6K1 w - - 2 31,g4h6 h4f2,1249,80,30,183,advantage middlegame oneMove,https://lichess.org/tqu9sglm#61
XjPnx,1r1r2k1/5ppp/4pq2/pP1p4/P1PNb3/Q3P3/4BPPP/3R2K1 b - - 1 24,f6g6 f2f3 d5c4 f3e4,1792,74,89,527,advantage middlegame short,https://lichess.org/g3lLxnzk/black#48
XjPs2,2R5/1r4pk/8/4B1PP/1Pp5/5K2/8/2r5 b - - 0 55,c4c3 g5g6 h7h6 c8h8 h6g5 e5f4,2175,77,73,77,crushing endgame long,https://lichess.org/gGcG0qxb/black#110
XjQra,1q2r1k1/p2R1pbp/6p1/8/8/5NPP/Q4P1K/2r5 b - - 0 38,b8c8 a2f7 g8h8 f7g7,1008,80,100,56,mate mateIn2 middlegame short,https://lichess.org/ecU4i8Hh/black#76
XjR0w,r1b3k1/pp4p1/2p1pnP1/q6r/3PpB2/2P1P3/PP4Q1/1K1R3R w - - 0 25,h1h5 a5h5,1370,437,100,2,equality middlegame oneMove,https://lichess.org/YsOnM7aZ#49
XjRAx,r2qr1k1/p4pbp/1p3pp1/nB1b4/3P4/P3PN2/Q2N1PPP/R3K2R w KQ - 9 16,b5c4 a5c4,1629,79,45,48,crushing middlegame oneMove,https://lichess.org/RgH6vGcx#31
XjRKr,8/6kp/1p1p2p1/pPpP1b2/P1Pqn2P/5Q2/2B5/4R1K1 w - - 11 41,e1e3 e4d2 f3f2 f5c2 e3e7 g7h6,1841,76,91,262,crushing defensiveMove discoveredAttack endgame long,https://lichess.org/MW6YzaTb#81
XjRVe,8/8/8/5kPR/8/2r4p/5K2/8 w - - 1 71,f2g1 f5g4 h5h8 g4g3,2081,85,79,41,crushing defensiveMove endgame rookEndgame short,https://lichess.org/JGVoRmH1#141
XjRiV,2k3rr/ppp4p/2nbp3/P2p4/1P1Pn1B1/2P1q2P/5BQ1/RN3RK1 b - - 1 22,e3g5 g4e6 c8b8 e6g8 g5g8 g2g8 h8g8 g1h1,1500,500,100,1,equality fork middlegame veryLong xRayAttack,https://lichess.org/UqDyGrQt/black#44
XjRnV,r2q1rk1/1b1p2p1/pp2p2p/n3P1N1/P2P2P1/4B1bP/BP2Q3/2R2RK1 w - - 0 24,a2e6 d7e6 f1f8 d8f8,1440,82,73,31,advantage middlegame short,https://lichess.org/hF25erLX#47
XjRq1,8/7p/2pk4/p7/P1Pp2p1/3P2P1/2P2P2/4K3 w - - 0 32,e1e2 d6c5 e2d2 c5b4,1343,83,93,218,crushing endgame pawnEndgame short,https://lichess.org/DRIh6Tdx#63
XjRrk,r2r2k1/5ppp/p3pn2/7b/3PPQ1P/1P1BKP2/P5P1/R6R w - - 3 25,e4e5 f6d5 e3f2 d5f4,973,97,75,46,advantage fork middlegame short,https://lichess.org/8KcatzpZ#49
XjS5V,2rqk2r/3pBppp/p3p1n1/1p2P3/2n1N3/5N2/PP3PPP/R2Q1RK1 b k - 0 16,d8e7 b2b3 e8g8 b3c4,1944,77,90,212,advantage middlegame short,https://lichess.org/2phqyInb/black#32
XjSCA,r4rk1/ppp2ppp/2n5/3qp3/2P3b1/3P1N2/P1P2PPP/R1BQR1K1 b - - 0 11,d5d4 f3d4 g4d1 d4c6,1613,85,83,32,advantage middlegame short,https://lichess.org/DedIArBy/black#22
XjSHi,r6k/6p1/1p2Q2p/3p2P1/bP1P4/2q4r/5PRP/4R2K b - - 0 29,a8e8 e6e8 a4e8 e1e8 h8h7 g5g6,1050,78,100,149,long mate mateIn3 middlegame,https://lichess.org/gV0FoGUZ/black#58
XjSKj,1r3rk1/4Qppp/p2p4/3Bp3/3qP3/3b3P/P4PP1/RR4K1 w - - 3 24,b1b8 d4a1 g1h2 f8b8,1580,86,67,33,crushing hangingPiece intermezzo middlegame short,https://lichess.org/ro0sijnB#47
XjSLD,3Q4/1p3rk1/7p/p5p1/3P1q2/P7/1P4PP/3R2K1 w - - 3 32,d8a5 f4f2 g1h1 f2f1 d1f1 f7f1,1402,75,85,496,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/akCkOreX#63
XjSXr,6k1/5rpp/3p1qn1/p1p5/2P1P1RP/1P3NQ1/P5P1/6K1 w - - 1 34,f3g5 f6a1 g1h2 f7f1,2034,76,93,730,clearance crushing endgame short,https://lichess.org/XzI6dgo8#67
XjShB,5k2/p1R4R/6rp/1p1b4/6P1/5PK1/r7/8 b - - 1 37,g6e6 h7h8,1586,77,72,380,endgame master mate mateIn1 oneMove,https://lichess.org/vjLSaGPd/black#74
XjTXr,1r4k1/3Q1pbp/p3p1p1/8/2q5/P7/R2N1PPP/6K1 w - - 0 28,d2c4 b8b1 d7d1 b1d1,907,96,87,32,backRankMate endgame mate mateIn2 short,https://lichess.org/2pXfFn77#55
XjTh8,k1r2b2/6pp/1q3n2/3pQ1N1/P7/2Pb4/1P1N1PPP/2KR3R w - - 3 23,g5e6 f8d6 e5d4 b6d4 e6d4 c8c3,2625,107,91,156,crushing long master middlegame pin queensideAttack,https://lichess.org/OubSsAPu#45
XjTjS,8/8/2p5/1p1p1k1Q/4q2P/2P5/6P1/6K1 b - - 0 43,f5f4 h5g5,1672,78,87,587,endgame mate mateIn1 oneMove queenEndgame,https://lichess.org/9qsZSWCN/black#86
XjTjY,2b5/8/pp3k2/3N1p1p/4pK2/PP6/2P5/8 b - - 3 34,f6g6 d5e7 g6f6 e7c8,765,98,47,65,advantage endgame fork short,https://lichess.org/wsQ4jy8f/black#68
XjToE,r1bqkb1r/p4ppp/4p3/3pPn2/8/2NQ4/PP2NPPP/R1B1K2R b KQkq - 4 11,f8b4 d3b5 c8d7 b5b4,1090,77,86,135,advantage fork opening short,https://lichess.org/fYesMKbo/black#22
XjTpO,r2q1k1r/pp2bBpp/3p1n2/2p1p3/3nP1b1/3P1NN1/PPP2PPP/R1BQ1RK1 w - - 1 10,f7h5 d4f3 g2f3 g4h5,2011,77,83,65,advantage kingsideAttack opening short,https://lichess.org/gjwnG4sm#19
XjTsK,6k1/r5p1/PNp4p/2Pp4/3Pp3/7P/R4KP1/3n4 w - - 2 36,f2e2 d1c3 e2d2 c3a2,1164,251,-58,7,crushing endgame fork short,https://lichess.org/eogBAuIy#71
XjU5e,6k1/Q5b1/bp2p1P1/n7/3PB3/5P1R/PP6/2q4K w - - 0 36,h1g2 a6f1 g2h1 f1h3 h1h2 c1h6,2294,96,64,59,advantage discoveredAttack long middlegame skewer,https://lichess.org/jthyizer#71
XjUIT,6k1/8/4pRp1/p3P1P1/3P4/2Q1K3/7q/1r3b2 b - - 13 44,h2h3 f6f3 f1c4 f3h3,1428,74,93,127,crushing defensiveMove endgame short,https://lichess.org/nvT0ayGB/black#88
XjUJU,r3k2r/np1b1ppp/4p3/pP1pP3/Pb1q4/2NB4/1B3PPP/2RQK2R b Kkq - 1 15,e8g8 d3h7 g8h7 d1d4,1208,76,93,1041,crushing discoveredAttack kingsideAttack middlegame short,https://lichess.org/YF0PwXHK/black#30
XjUOS,1r1r2k1/p3pp1p/b1p3p1/3p4/2PR4/2PRq1P1/P1Q1P1BP/7K b - - 1 18,e3f2 d3f3 f2e1 f3f1,1493,74,92,1388,advantage middlegame short,https://lichess.org/ZwPLQcjr/black#36
XjUPf,8/1R6/2r1kp2/1p5P/1p6/8/PK3n2/7R w - - 0 32,h1h2 f2d3 b2a1 c6c1,1075,89,82,57,endgame mate mateIn2 short,https://lichess.org/9eMAE5Dh#63
XjUYW,2bqr1k1/2p2ppp/1ppp1n2/r5B1/4P2P/3B4/PPP2PP1/R2Q1RK1 b - - 0 13,a5g5 h4g5,1236,77,95,376,advantage hangingPiece middlegame oneMove,https://lichess.org/HfZocDl5/black#26
XjUkX,5rk1/4Q3/1p2p2p/4B1pP/1pq1P1P1/5PK1/8/8 b - - 3 49,f8f7 e7e8 f7f8 e8g6,1204,75,99,2034,endgame mate mateIn2 short,https://lichess.org/MmW3VL4H/black#98
XjUxm,8/8/5k2/3pNp1K/3P1Pp1/4Pn2/7P/8 w - - 1 55,e5g4 f5g4 h5g4 f3h2 g4g3 h2f1,1394,205,-50,7,attraction crushing endgame knightEndgame long,https://lichess.org/uR5hK4Be#109
XjVIr,5r1k/p4Brp/8/1ppP4/2P5/1PQ5/P4KPP/8 w - - 3 27,c3f6 f8f7 f6f7 g7f7,653,109,75,51,crushing endgame pin short,https://lichess.org/U65ykA9B#53
XjVOk,6k1/p1r3pp/8/4PQ2/2pq1P2/8/P5PP/5R1K w - - 0 33,e5e6 d4d3 f5d3 c4d3 f1d1 d3d2 h1g1 c7c1,2172,74,95,557,advancedPawn crushing endgame pin veryLong,https://lichess.org/WIbMHbF2#65
XjVQY,2r3k1/p4ppp/8/4p3/4P3/8/PPrp2PP/1K2RB1R w - - 0 26,e1d1 c2c1 d1c1 c8c1,707,97,100,99,endgame mate mateIn2 queensideAttack short,https://lichess.org/aWBaXUNg#51
XjVbY,r1b3k1/pp3ppp/1qr5/4b3/8/P7/1P3QPP/R4R1K b - - 1 19,e5d4 f2f7 g8h8 f7e8,947,80,100,119,backRankMate mate mateIn2 middlegame short,https://lichess.org/WIe7wGhg/black#38
XjVbZ,8/8/3p4/2nP3P/2k3p1/8/6PK/8 b - - 0 45,c4d5 h5h6 c5e4 h6h7,908,83,88,207,advancedPawn crushing endgame knightEndgame short,https://lichess.org/IdKoFuyy/black#90
XjVg5,3r1rk1/ppp1p2p/2n1bp2/7q/2P5/1PQ1BN1P/P3BPP1/5RK1 b - - 2 17,g8f7 f3g5 h5g5 e3g5,1695,75,93,1360,crushing middlegame short,https://lichess.org/n96fmeET/black#34
XjVmT,8/k7/P1K5/1P4Pp/1P6/3b4/8/8 b - - 0 39,h5h4 b5b6 a7a6 c6c7,2317,90,84,109,bishopEndgame crushing defensiveMove endgame short,https://lichess.org/Xq4tJxTI/black#78
XjVmX,r5k1/p4r1p/R1q4B/2p2p2/6P1/3P4/Q3PK1P/8 b - - 2 29,f5g4 a2f7 g8f7 a6c6,1630,75,93,377,advantage endgame short,https://lichess.org/NRCWvFzz/black#58
XjVoD,2r4r/1p3p1k/p2p2pp/2q5/2b1PQ2/5R2/PB4PP/4R2K b - - 0 26,h8g8 f4f7 c4f7 f3f7 g8g7 f7g7,918,122,58,29,advantage long master middlegame sacrifice,https://lichess.org/IBwS1rgk/black#52
XjVtn,r7/8/2p5/2pk4/p6R/1P5K/P5P1/8 w - - 4 52,h4a4 a8a4 b3a4 c5c4,1632,76,84,97,crushing defensiveMove endgame rookEndgame short,https://lichess.org/MXuQGGaL#103
